popularity,budget,revenue,original_title,runtime,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj,casts,directors,genres,production_companies
2.196946,61000000.0,131940411.0,2 Guns,109.0,2013-08-02,1185,6.6,2013,57098034.5171659,123500625.270279,"Denzel Washington,Mark Wahlberg,Paula Patton,Bill Paxton,Fred Ward",Baltasar KormÃ¡kur,"Action,Crime,Drama,Comedy,Thriller","Universal Studios,Marc Platt Productions,Emmett/Furla Films,Envision Entertainment Corporation"
2.119986,38000000.0,90247624.0,Rush,123.0,2013-09-02,1472,7.7,2013,35569267.4041361,84474786.0695772,"Daniel BrÃ¼hl,Chris Hemsworth,Olivia Wilde,Alexandra Maria Lara,Natalie Dormer",Ron Howard,"Drama,Action","Revolution Films,Working Title Films,Cross Creek Pictures,Exclusive Media Group,Double Negative"
2.109247,130000000.0,371876278.0,G.I. Joe: Retaliation,110.0,2013-03-26,2615,5.4,2013,121684335.856255,348088599.30097,"Dwayne Johnson,D.J. Cotrona,Adrianne Palicki,Bruce Willis,Ray Park",Jon M. Chu,"Adventure,Action,Science Fiction,Thriller","Paramount Pictures,Di Bonaventura Pictures,Hasbro,Skydance Productions,Metro-Goldwyn-Mayer (MGM)"
2.070019,11000000.0,32935319.0,Inside Llewyn Davis,105.0,2013-10-06,550,7.1,2013,10296366.8801446,30828557.0671454,"Oscar Isaac,Carey Mulligan,Justin Timberlake,Jerry Grayson,Robin Bartlett","Joel Coen,Ethan Coen","Drama,Music","StudioCanal,CBS Films,Anton Capital Entertainment (ACE)"
2.063266,70000000.0,161025640.0,Olympus Has Fallen,120.0,2013-03-20,2403,6.2,2013,65522334.6918297,150725369.686372,"Gerard Butler,Aaron Eckhart,Angela Bassett,Morgan Freeman,Radha Mitchell",Antoine Fuqua,"Action,Thriller","Nu Image Films,Millennium Films"
2.032753,90000000.0,174578751.0,Percy Jackson: Sea of Monsters,106.0,2013-08-07,1039,5.9,2013,84243001.7466382,163411533.615765,"Logan Lerman,Alexandra Daddario,Douglas Smith,Leven Rambin,Brandon T. Jackson",Thor Freudenthal,"Adventure,Family,Fantasy","1492 Pictures,Dune Entertainment,Fox 2000 Pictures,Sunswept Entertainment,Dune Entertainment III"
2.032167,46000000.0,122126687.0,Prisoners,153.0,2013-09-18,1826,7.8,2013,43057534.2260595,114314652.29169,"Hugh Jackman,Jake Gyllenhaal,Paul Dano,Maria Bello,Melissa Leo",Denis Villeneuve,"Drama,Thriller,Crime","Alcon Entertainment,Madhouse Entertainment,8:38 Productions"
2.024873,40000000.0,251171807.0,American Hustle,138.0,2013-12-12,1861,6.8,2013,37441334.1096169,235105188.62008,"Christian Bale,Bradley Cooper,Amy Adams,Jeremy Renner,Jennifer Lawrence",David O. Russell,"Drama,Crime","Columbia Pictures,Atlas Entertainment,Annapurna Pictures"
1.999054,35000000.0,116980662.0,Warm Bodies,97.0,2013-01-31,1964,6.4,2013,32761167.3459148,109497801.257654,"Nicholas Hoult,Teresa Palmer,Analeigh Tipton,Rob Corddry,Dave Franco",Jonathan Levine,"Horror,Comedy,Romance",Summit Entertainment
1.92107,50000000.0,224803475.0,Hansel & Gretel: Witch Hunters,88.0,2013-01-17,2564,5.7,2013,46801667.6370212,210423550.411948,"Jeremy Renner,Gemma Arterton,Famke Janssen,Pihla Viitala,Derek Mears",Tommy Wirkola,"Fantasy,Horror,Action","Paramount Pictures,Studio Babelsberg,MTV Films,Gary Sanchez Productions,Metro-Goldwyn-Mayer (MGM)"
1.91745,175000000.0,150962475.0,47 Ronin,118.0,2013-12-06,940,5.8,2013,163805836.729574,141305911.612242,"Keanu Reeves,Hiroyuki Sanada,Kou Shibasaki,Tadanobu Asano,Min Tanaka",Carl Rinsch,"Action,Adventure,Fantasy","Mid Atlantic Films,Stuber Productions,Universal,Moving Picture Company (MPC),H2F Entertainment"
1.875017,60000000.0,90565421.0,The Mortal Instruments: City of Bones,130.0,2013-08-21,1020,6.2,2013,56162001.1644254,84772254.660978,"Lily Collins,Jamie Campbell Bower,Kevin Zegers,Jemima West,Robert Sheehan",Harald Zwart,"Action,Adventure,Drama,Mystery,Romance","Constantin Film Produktion,Don Carmody Productions,Unique Features,Mr. Smith Productions"
1.874575,100000000.0,268426634.0,Epic,102.0,2013-05-15,857,6.4,2013,93603335.2740424,251256282.187846,"Josh Hutcherson,Amanda Seyfried,Colin Farrell,Jason Sudeikis,Aziz Ansari",Chris Wedge,"Animation,Adventure,Family,Fantasy","Blue Sky Studios,Twentieth Century Fox Animation"
1.821423,40000000.0,149295601.0,Lone Survivor,121.0,2013-12-24,1101,7.4,2013,37441334.1096169,139745661.953426,"Mark Wahlberg,Taylor Kitsch,Emile Hirsch,Ben Foster,Yousuf Azami",Peter Berg,"Action,Drama,Thriller,War","Universal Pictures,Weed Road Pictures,Herrick Entertainment,Leverage Management,Closest to the Hole Productions"
1.765514,5000000.0,55198285.0,Dallas Buyers Club,117.0,2013-09-07,1831,7.8,2013,4680166.76370212,51667435.7740715,"Matthew McConaughey,Jennifer Garner,Jared Leto,Denis O'Hare,Steve Zahn",Jean-Marc VallÃ©e,"Drama,History","Universal Studios,Universal Pictures,Voltage Pictures,Truth Entertainment"
1.68986899999999,130000000.0,61648500.0,R.I.P.D.,96.0,2013-07-18,876,5.3,2013,121684335.856255,57705052.146418,"Jeff Bridges,Ryan Reynolds,Kevin Bacon,Stephanie Szostak,Mary-Louise Parker",Robert Schwentke,"Fantasy,Action,Comedy,Crime","Universal Pictures,Original Film,Dark Horse Entertainment"
1.653164,50000000.0,219788712.0,Planes,91.0,2013-08-09,427,5.7,2013,46801667.6370212,205729564.987859,"Dane Cook,Carlos Alazraqui,Val Kilmer,Julia Louis-Dreyfus,Brad Garrett",Klay Hall,"Animation,Family,Adventure,Comedy","Walt Disney Pictures,Walt Disney Animation Studios"
1.626627,5000000.0,31724284.0,Spring Breakers,94.0,2013-01-24,996,5.0,2013,4680166.76370212,29694987.9158094,"James Franco,Selena Gomez,Vanessa Hudgens,Ashley Benson,Rachel Korine",Harmony Korine,"Drama,Crime","RabbitBandini Productions,Division Films,Pop Films,Radar Pictures,Muse Productions"
1.559076,13000000.0,68572378.0,The Call,94.0,2013-03-14,960,6.6,2013,12168433.5856255,64186032.8847237,"Halle Berry,Abigail Breslin,Morris Chestnut,Michael Imperioli,Ella Rae Peck",Brad Anderson,Thriller,"TriStar Pictures,WWE Studios,Troika Pictures,Emergency Films,Apotheosis Media Group"
1.526466,17000000.0,97542952.0,Evil Dead,91.0,2013-04-05,1254,6.3,2013,15912566.9965872,91303456.3967583,"Jane Levy,Jessica Lucas,Shiloh Fernandez,Lou Taylor Pucci,Elizabeth Blackmore",Fede Alvarez,Horror,"TriStar Pictures,Ghost House Pictures,FilmDistrict"
1.496605,28000000.0,134402450.0,Last Vegas,105.0,2013-10-31,563,6.4,2013,26208933.8767318,125805175.890027,"Robert De Niro,Morgan Freeman,Michael Douglas,Kevin Kline,Mary Steenburgen",Jon Turteltaub,Comedy,"Laurence Mark Productions,CBS Films,Outlaw Sinema,Good Universe,Gidden Media"
1.483329,30000000.0,36894225.0,The Family,111.0,2013-09-13,710,6.1,2013,28081000.5822127,34534225.1235096,"Robert De Niro,Michelle Pfeiffer,Dianna Agron,John D'Leo,Tommy Lee Jones",Luc Besson,"Crime,Comedy,Action","Canal Plus,TF1 Films Production,Grive Productions,EuropaCorp,Relativity Media"
1.454579,15000000.0,35485608.0,The Place Beyond the Pines,140.0,2013-03-20,1116,6.7,2013,14040500.2911063,33215712.6302724,"Ryan Gosling,Bradley Cooper,Eva Mendes,Dane DeHaan,Emory Cohen",Derek Cianfrance,"Drama,Crime","Sidney Kimmel Entertainment,Electric City Entertainment,Verisimilitude"
1.447973,80000000.0,246984278.0,Grown Ups 2,100.0,2013-07-11,806,5.9,2013,74882668.2192339,231185521.810513,"Adam Sandler,Kevin James,Chris Rock,David Spade,Salma Hayek",Dennis Dugan,Comedy,"Columbia Pictures,Happy Madison Productions,Sony Pictures Entertainment (SPE)"
1.439458,103000000.0,362000072.0,The Hangover Part III,100.0,2013-05-23,2010,6.0,2013,96411435.3322637,338844141.086435,"Bradley Cooper,Ed Helms,Zach Galifianakis,Justin Bartha,Ken Jeong",Todd Phillips,Comedy,"Legendary Pictures,Green Hat Films"
1.432796,135000000.0,585178928.0,The Croods,98.0,2013-03-20,1755,6.8,2013,126364502.619957,547746993.928887,"Nicolas Cage,Emma Stone,Ryan Reynolds,Catherine Keener,Cloris Leachman","Kirk De Micco,Chris Sanders","Adventure,Animation,Comedy,Family,Fantasy",DreamWorks Animation
1.419386,22000000.0,43058898.0,Homefront,100.0,2013-11-27,618,6.4,2013,20592733.7602893,40304564.6602479,"Jason Statham,James Franco,Izabela Vidovic,Winona Ryder,Rachelle Lefevre",Gary Fleder,"Action,Thriller","Millennium Films,Open Road Films"
1.41459,50000000.0,122915111.0,Escape Plan,115.0,2013-10-09,1114,6.7,2013,46801667.6370212,115052643.451791,"Sylvester Stallone,Arnold Schwarzenegger,Jim Caviezel,Vinnie Jones,50 Cent",Mikael HÃ¥fstrÃ¶m,"Action,Thriller","Summit Entertainment,Atmosphere Entertainment MM,Emmett/Furla Films,Mark Canton Productions,Envision Entertainment"
1.412233,30000000.0,82394288.0,Carrie,100.0,2013-10-16,897,5.8,2013,28081000.5822127,77123801.6433001,"ChloÃ« Grace Moretz,Julianne Moore,Judy Greer,Alex Russell,Portia Doubleday",Kimberly Peirce,"Drama,Horror","Screen Gems,Metro-Goldwyn-Mayer (MGM),Misher Films"
1.40572,55000000.0,95000000.0,Captain Phillips,134.0,2013-10-10,1729,7.7,2013,51481834.4007233,88923168.5103403,"Tom Hanks,Catherine Keener,Max Martini,Chris Mulkey,Yul Vazquez",Paul Greengrass,"Action,Drama,Thriller",Columbia Pictures
1.388168,25000000.0,71009334.0,The Counselor,117.0,2013-10-25,497,4.9,2013,23400833.8185106,66467104.9798846,"Michael Fassbender,Cameron Diaz,Javier Bardem,Goran Visnjic,PenÃ©lope Cruz",Ridley Scott,"Thriller,Crime,Drama","Ingenious Media,Fox 2000 Pictures,Scott Free Productions,Kanzaman,Nick Wechsler Productions"
1.375772,150000000.0,205366737.0,White House Down,131.0,2013-06-27,1371,6.4,2013,140405002.911063,192230115.375471,"Channing Tatum,Jamie Foxx,Joey King,Maggie Gyllenhaal,Richard Jenkins",Roland Emmerich,"Action,Drama,Thriller","Columbia Pictures,Centropolis Entertainment,Iron Horse Entertainment (II),Mythology Entertainment (II)"
1.366699,8000000.0,63464861.0,Begin Again,104.0,2013-09-07,880,7.2,2013,7488266.82192339,59405226.623035,"Mark Ruffalo,Keira Knightley,Adam Levine,Hailee Steinfeld,Catherine Keener",John Carney,"Comedy,Music,Romance,Drama","Likely Story,Apatow Productions,Exclusive Media Group,Sycamore Pictures"
1.363563,35000000.0,21819348.0,The Big Wedding,90.0,2013-04-25,283,5.6,2013,32761167.3459148,20423637.46305,"Robert De Niro,Diane Keaton,Katherine Heigl,Amanda Seyfried,Topher Grace",Justin Zackham,Comedy,"Millenium Films,Two Ton Films"
1.358934,12000000.0,1456675.0,Life of Crime,94.0,2013-09-14,94,5.6,2013,11232400.232885,1363496.38410315,"John Hawkes,Mos Def,Jennifer Aniston,Tim Robbins,Isla Fisher",Daniel Schechter,"Comedy,Crime","Gotham Group,Abbolita Productions,Starstream Entertainment"
1.3317,195000000.0,197687603.0,Jack the Giant Slayer,114.0,2013-02-27,2186,5.5,2013,182526503.784382,185042189.831308,"Nicholas Hoult,Eleanor Tomlinson,Ewan McGregor,Stanley Tucci,Ian McShane",Bryan Singer,"Action,Family,Fantasy","New Line Cinema,Original Film,Legendary Pictures,Warner Bros.,Big Kid Pictures"
1.321896,30000000.0,62616646.0,Runner Runner,91.0,2013-09-24,413,5.5,2013,28081000.5822127,58611269.0927403,"Ben Affleck,Gemma Arterton,Justin Timberlake,Anthony Mackie,David Costabile",Brad Furman,"Crime,Thriller,Drama","20th Century Fox,Double Feature Films,Appian Way,Stone Village Pictures,New Regency Pictures"
1.319947,55000000.0,9489829.0,Bullet to the Head,92.0,2013-01-31,347,5.2,2013,51481834.4007233,8882796.45580331,"Sylvester Stallone,Sung Kang,Sarah Shahi,Adewale Akinnuoye-Agbaje,Jason Momoa",Walter Hill,"Action,Crime,Thriller","Dark Castle Entertainment,After Dark Films,IM Global,Automatik Entertainment,Silver Reel"
1.316881,11000000.0,7847000.0,What If,93.0,2013-09-07,482,6.7,2013,10296366.8801446,7345053.71895411,"Daniel Radcliffe,Zoe Kazan,Rafe Spall,Megan Park,Adam Driver",Michael Dowse,"Drama,Comedy,Romance","Fastnet Films,Caramel Film,No Trace Camping"
1.30454,26000000.0,51164106.0,Delivery Man,105.0,2013-10-10,377,6.1,2013,24336867.171251,47891309.6791464,"Vince Vaughn,Cobie Smulders,Chris Pratt,Britt Robertson,Jack Reynor",Ken Scott,Comedy,"DreamWorks SKG,Touchstone Pictures"
1.302011,32000000.0,126041322.0,This Is the End,107.0,2013-06-12,1687,6.2,2013,29953067.2876935,117978881.215495,"James Franco,Jonah Hill,Seth Rogen,Jay Baruchel,Danny McBride","Seth Rogen,Evan Goldberg","Action,Comedy","Columbia Pictures,Mandate Pictures,Sony Pictures Entertainment (SPE),Point Grey Pictures"
1.291008,15000000.0,151831537.0,Jackass Presents: Bad Grandpa,92.0,2013-10-22,496,6.1,2013,14040500.2911063,142119382.629841,"Johnny Knoxville,Jackson Nicoll,Georgina Cates,Spike Jonze,Catherine Keener",Jeff Tremaine,Comedy,"Paramount Pictures,MTV Films,Dickhouse Productions"
1.290891,35000000.0,46216641.0,Parker,118.0,2013-01-23,1196,5.6,2013,32761167.3459148,43260317.4276305,"Jason Statham,Jennifer Lopez,Nick Nolte,Michael Chiklis,Clifton Collins, Jr.",Taylor Hackford,"Action,Crime",SND
1.28446,130000000.0,243843127.0,After Earth,100.0,2013-05-30,1792,5.1,2013,121684335.856255,228245299.708519,"Jaden Smith,Will Smith,Sophie Okonedo,ZoÃ« Kravitz,Glenn Morshower",M. Night Shyamalan,"Science Fiction,Action,Adventure","Columbia Pictures,Blinding Edge Pictures,Overbrook Entertainment"
1.275381,43000000.0,158674180.0,The Heat,117.0,2013-06-27,1166,6.6,2013,40249434.1678382,148524324.698737,"Sandra Bullock,Melissa McCarthy,DemiÃ¡n Bichir,Michael Rapaport,Taran Killam",Paul Feig,"Action,Comedy,Crime","Ingenious Film Partners,Ingenious Media,Twentieth Century Fox Film Corporation,Chernin Entertainment,Big Screen Productions"
1.261132,35000000.0,112544580.0,Saving Mr. Banks,125.0,2013-11-16,811,7.3,2013,32761167.3459148,105345480.550162,"Emma Thompson,Tom Hanks,Paul Giamatti,Colin Farrell,Ruth Wilson",John Lee Hancock,"Comedy,Drama,History","Walt Disney Pictures,BBC Films,Ruby Films,Essential Media & Entertainment,Hopscotch Features"
1.251506,28000000.0,29000000.0,Kick-Ass 2,103.0,2013-07-17,1479,6.3,2013,26208933.8767318,27144967.2294723,"Aaron Taylor-Johnson,ChloÃ« Grace Moretz,Christopher Mintz-Plasse,Clark Duke,Jim Carrey",Jeff Wadlow,"Action,Adventure,Crime","Universal Pictures,Marv Films"
1.227417,5000000.0,44030246.0,Oculus,104.0,2013-09-08,665,6.2,2013,4680166.76370212,41213778.7853656,"Katee Sackhoff,Karen Gillan,Brenton Thwaites,James Lafferty,Rory Cochrane",Mike Flanagan,Horror,"Intrepid Pictures,Blumhouse Productions,Relativity Media,WWE Studios,MICA Entertainment"
1.21451,255000000.0,89289910.0,The Lone Ranger,149.0,2013-07-03,1607,6.0,2013,238688504.948808,83578333.8231908,"Johnny Depp,Armie Hammer,William Fichtner,Helena Bonham Carter,James Badge Dale",Gore Verbinski,"Action,Adventure,Western","Walt Disney Pictures,Jerry Bruckheimer Films,Infinitum Nihil,Silver Bullet Productions (II),Blind Wink Productions"
1.212556,60000000.0,105200903.0,Gangster Squad,113.0,2013-01-10,1352,6.1,2013,56162001.1644254,98471553.9464102,"Sean Penn,Ryan Gosling,Emma Stone,Josh Brolin,Nick Nolte",Ruben Fleischer,"Crime,Drama,Action,Thriller","Village Roadshow Pictures,Lin Pictures,Warner Bros.,Langley Park Production"
1.200825,35000000.0,173965010.0,Identity Thief,111.0,2013-02-07,1361,5.6,2013,32761167.3459148,162837051.569821,"Jason Bateman,Melissa McCarthy,Jon Favreau,Amanda Peet,T.I.",Seth Gordon,"Comedy,Crime","Stuber Productions,Aggregate Films,DumbDumb"
1.188033,12000000.0,12077441.0,Stoker,99.0,2013-02-28,594,6.3,2013,11232400.232885,11304887.5917546,"Mia Wasikowska,Nicole Kidman,Matthew Goode,Dermot Mulroney,Jacki Weaver",Chan-wook Park,"Drama,Horror,Thriller","Fox Searchlight Pictures,Scott Free Productions,Indian Paintbrush"
1.134425,9000000.0,6108720.0,All Is Lost,106.0,2013-10-18,463,6.5,2013,8424300.17466382,5717965.66255248,Robert Redford,J.C. Chandor,"Action,Adventure,Drama","Sudden Storm Productions,FilmNation Entertainment,Treehouse Pictures,Before the Door Pictures,Washington Square Films"
1.120621,20000000.0,47241945.0,Texas Chainsaw 3D,92.0,2013-01-03,302,5.4,2013,18720667.0548084,44220036.1683287,"Alexandra Daddario,Dan Yeager,Bill Moseley,Marilyn Burns,Tania Raymonde",John Luessenhop,"Horror,Thriller","Nu Image Films,Lions Gate"
1.116296,2500000.0,6854611.0,The Spectacular Now,95.0,2013-08-02,669,6.8,2013,2340083.38185106,6416144.51606139,"Miles Teller,Shailene Woodley,Brie Larson,Dayo Okeniyi,Masam Holden",James Ponsoldt,"Comedy,Drama,Romance","21 Laps Entertainment,Andrew Lauren Productions (ALP),A24"
1.114792,20000000.0,24261569.0,Trance,101.0,2013-03-27,666,6.4,2013,18720667.0548084,22709637.7738131,"James McAvoy,Vincent Cassel,Rosario Dawson,Matt Cross,Danny Sapani",Danny Boyle,"Thriller,Crime,Drama,Mystery","Cloud Eight Films,PathÃ©,Decibel Films,Film4"
1.108437,50000000.0,173649015.0,Anchorman 2: The Legend Continues,119.0,2013-12-18,639,6.0,2013,46801667.6370212,162541269.710522,"Will Ferrell,Steve Carell,Paul Rudd,Christina Applegate,David Koechner",Adam McKay,Comedy,"Paramount Pictures,Gary Sanchez Productions,Apatow Productions"
1.094958,200000000.0,491868548.0,Oz: The Great and Powerful,130.0,2013-03-07,2855,5.6,2013,187206670.548084,460405366.092004,"James Franco,Mila Kunis,Rachel Weisz,Michelle Williams,Zach Braff",Sam Raimi,"Fantasy,Adventure,Family","Walt Disney Pictures,Roth Films"
1.089268,135000000.0,282570682.0,Turbo,96.0,2013-07-11,805,6.1,2013,126364502.619957,264495582.858608,"Ryan Reynolds,Paul Giamatti,Michael PeÃ±a,Samuel L. Jackson,Luis GuzmÃ¡n",David Soren,"Animation,Family",DreamWorks Animation
1.078745,20000000.0,8352885.0,Redemption,100.0,2013-05-07,415,5.7,2013,18720667.0548084,7818578.9516052,"Jason Statham,Agata Buzek,Vicky McClure,Lee Asquith-Coe,Benedict Wong",Steven Knight,"Action,Thriller",Lionsgate
1.07557,25000000.0,86175291.0,Pain & Gain,130.0,2013-04-18,1143,6.1,2013,23400833.8185106,80662946.5581117,"Mark Wahlberg,Dwayne Johnson,Anthony Mackie,Tony Shalhoub,Ed Harris",Michael Bay,"Thriller,Crime,Action","Paramount Pictures,De Line Pictures"
1.06549,44000000.0,63327201.0,The Host,125.0,2013-03-22,1399,6.0,2013,41185467.5205786,59276372.2716967,"Saoirse Ronan,Diane Kruger,Jake Abel,William Hurt,Frances Fisher",Andrew Niccol,"Action,Adventure,Romance,Science Fiction,Thriller","Nick Wechsler Productions,Open Road Films,Silver Reel,Chockstone Pictures"
1.064357,30000000.0,4861022.0,Oldboy,104.0,2013-11-14,403,6.0,2013,28081000.5822127,4550078.72040496,"Josh Brolin,Elizabeth Olsen,Samuel L. Jackson,Sharlto Copley,Lance Reddick",Spike Lee,"Drama,Thriller,Mystery,Action","Vertigo Entertainment,40 Acres & A Mule Filmworks,Good Universe,OB Productions"
1.055997,18000000.0,20275812.0,Labor Day,111.0,2013-12-27,189,6.6,2013,16848600.3493276,18978836.2858945,"Josh Brolin,Kate Winslet,Gattlin Griffith,Tobey Maguire,Tom Lipinski",Jason Reitman,Drama,"Mr. Mudd Production,Indian Paintbrush,Right of Way Films"
1.054366,15000000.0,146497771.0,Mama,100.0,2013-01-17,931,6.0,2013,14040500.2911063,137126799.758128,"Jessica Chastain,Nikolaj Coster-Waldau,Megan Charpentier,Isabelle NÃ©lisse,Daniel Kash",Andy Muschietti,Horror,"Universal Pictures,Toma 78,De Milo"
1.047604,32000000.0,57284237.0,The Physician,155.0,2013-12-25,253,7.2,2013,29953067.2876935,53619956.4182871,"Tom Payne,Ben Kingsley,Stellan SkarsgÃ¥rd,Olivier Martinez,Emma Rigby",Philipp StÃ¶lzl,"Adventure,Drama,History","ARD Degeto Film,UFA Cinema,CinePostproduction,Beta Cinema,Pixomondo"
1.047374,13000000.0,18000000.0,Admission,107.0,2013-03-21,230,5.4,2013,12168433.5856255,16848600.3493276,"Tina Fey,Paul Rudd,Ann Harada,Ben Levin,Dan Levy",Paul Weitz,"Comedy,Drama,Romance",Focus Features
1.031715,25000000.0,115922175.0,The Butler,132.0,2013-08-16,724,7.2,2013,23400833.8185106,108507022.122212,"Forest Whitaker,David Banner,Michael Rainey Jr.,LaJessie Smith,Mariah Carey",Lee Daniels,Drama,"Laura Ziskin Productions,Lee Daniels Entertainment,Follow Through Productions,Salamander Pictures,Pam Williams Productions"
1.020237,6000000.0,32438988.0,Movie 43,90.0,2013-01-01,564,4.4,2013,5616200.11644254,30363974.6971464,"Dennis Quaid,Greg Kinnear,Common,Charlie Saxton,Will Sasso","Steven Brill,Elizabeth Banks,Steve Carr,Rusty Cundieff,James Duffy,Griffin Dunne,Peter Farrelly,Patrik Forsberg,James Gunn,Brett Ratner,Will Graham,Jonathan van Tulleken",Comedy,"Greenestreet Films,Relativity Media,Virgin Produced,Wessler Entertainment,Witness Protection Films"
